137.32855224609375	(8, 12, 2)	[0.8064340019930458, -0.26791645019858423, 0.5135306808791109, -0.976337673083731, 0.29301245202421167, 0.057737818500982474, 0.023994223592014086, -0.7582958057464291, 0.4541692042089125, 0.661253369881122, 0.1526471502337836, 0.997243497328524, 0.08053412557734285, 0.4042091772284786, 0.5489439475011011, 0.5153420432441289, 0.41344507893701077, -0.8474184294819587, -0.9710367845319583, -0.3252549772440749, -0.16068582540188858, -0.3117920149675826, 0.6059538582394024, 0.29702020902706616, -0.9939267125922948, 0.21536196729049673, 0.04588355641982367, -0.77171128831765, -0.05470403727883788, -0.04184399037971187, -0.5264535995962338, 0.2180713550080653, -0.3547912886940583, -0.29605077239938615, -0.29160320178148424, -0.1417524642614112, -0.16952918313070353, 0.11345350308657198, -0.11349932857422029, -0.3152509983258114, -0.25464571452038887, -0.7437757036398509, 0.3005321396812419, 0.0785529748714835, 0.8315739377139442, 0.35306127287029265, -0.6248037461662579, -0.6226468618749454, 0.7826303786057256, 0.42440874759568303, -0.96669418795962, 0.46579002176378026, -0.03268365377781657, 0.3499052931200297, -0.07461639718991453, -0.7153834371567984, 0.7385888756990655, 0.2919167832791303, -0.37928312210082393, -0.28799358045141155, 0.08776583715894248, 0.310401131096133, -0.5871942402148977, 0.13240224721333993, 0.3289118947855818, 0.7013254082548361, 0.7381935558768233, -0.9916069324985044, -0.7716252318840375, 0.8381710780385097, 0.997359331752373, -0.2509469415984782, 0.7550027991802668, -0.8463275970030959, 0.1257589950662943, 0.8559757253237938, -0.9547221222915858, -0.5486417854213663, 0.347025870417647, 0.5412641267037437, -0.24890039198827907, -0.7317038065910031, 0.8095476489834699, 0.21460809040421558, -0.7002889298575028, 0.3931084343812181, -0.1671196168403677, -0.3657951947191469, 0.5030866450427507, 0.3797224896584661, 0.7786727213763642, 0.9672013736944947, 0.14565269606044184, 0.26207237091092184, -0.7133175202526105, -0.9700552860789113, -0.8700814744250847, 0.21359755803258196, 0.2077316584747746, 0.6110859882292439, 0.31185852445775053, -0.8918767385082531, -0.11470230063047593, 0.42834405299553424, 0.9992146672535871, -0.8612491900480377, -0.9185295863825036, -0.8231863342143864, 0.26429689902476383, -0.7295871881045837, 0.7145597015663843, -0.48992739929964957, -0.39030196244322335, 0.2324676595531976, 0.1441101182741069, -0.34092670147454984, 0.10042278077705746, -0.6164949047772172, -0.398289406249424, -0.9483311086663262]
136.72605895996094	(8, 12, 2)	[-0.4986674204268613, 0.5741947398124652, 0.5135306808791109, -0.976337673083731, -0.31473506710027976, -0.38740624263232837, 0.39229794396619244, 0.6554893045286772, 0.7485801089496469, 0.5741374883285948, 0.5290780689840073, 0.997243497328524, 0.08053412557734285, -0.7469267178838102, 0.5489439475011011, 0.5518783695217988, 0.9931830160227639, -0.8474184294819587, 0.7663475233910939, 0.10073664064220322, -0.16068582540188858, -0.3117920149675826, 0.6059538582394024, 0.29702020902706616, -0.3091334315504577, 0.21536196729049673, 0.04588355641982367, -0.3718542178052955, -0.05470403727883788, -0.04184399037971187, -0.5264535995962338, 0.2180713550080653, 0.427108055723076, -0.29605077239938615, -0.29160320178148424, 0.3444643277051206, -0.16952918313070353, 0.11345350308657198, -0.11349932857422029, -0.3152509983258114, 0.5250818442215279, -0.7437757036398509, 0.3005321396812419, 0.0785529748714835, -0.9438881313520198, 0.9419880332692787, -0.6248037461662579, -0.6226468618749454, -0.40482441454330886, 0.42440874759568303, -0.6803431894426235, 0.9216942618710149, 0.33699829563475014, -0.9026676643515807, -0.07461639718991453, 0.245623438275131, 0.7385888756990655, -0.2775741974747723, -0.37928312210082393, -0.970728579165921, 0.08776583715894248, 0.8818201790209295, -0.2915175054779434, 0.30764278114080645, 0.654552888652213, 0.14299621669445695, 0.7381935558768233, 0.8052203704391929, -0.7716252318840375, 0.8381710780385097, -0.19438148322179716, -0.3543349013711221, 0.7550027991802668, -0.8463275970030959, 0.1257589950662943, 0.8559757253237938, -0.9351618286141332, 0.5316891021670873, 0.347025870417647, 0.17568785041842916, -0.489745633956856, -0.7317038065910031, 0.8095476489834699, 0.04800554721348127, -0.7002889298575028, 0.027923492538733052, -0.8607630492688549, -0.7778138322290393, 0.5030866450427507, -0.1442878388750244, 0.7786727213763642, 0.9672013736944947, 0.5294379846584323, -0.2448561932639195, -0.7133175202526105, -0.9700552860789113, -0.8700814744250847, 0.21359755803258196, 0.2077316584747746, 0.0881992746844329, -0.15551978407039058, -0.7473065462390691, -0.11470230063047593, -0.15107591080489113, -0.36507993048432796, -0.8612491900480377, -0.9185295863825036, -0.44456760144109575, 0.26429689902476383, -0.9172799453473102, 0.3727587052683856, -0.48992739929964957, -0.36771684523036163, 0.5177727716509302, 0.1441101182741069, 0.7771664966703438, 0.10042278077705746, -0.6164949047772172, -0.398289406249424, 0.8300062416565044]
130.09042358398438	(8, 12, 2)	[0.07430093763961132, -0.7630209445661948, -0.21348614221707995, -0.365707219388014, 0.547359565710132, 0.06578908026714747, -0.9009887968174388, -0.9033241325269636, 0.7312428446096888, 0.10383900838590265, 0.12422730122417991, 0.3677047800281348, -0.6170832287947605, -0.4377509277635885, 0.2449101517658243, -0.38246633841970756, -0.9198875542571412, -0.3781889004433445, -0.8524810935586447, 0.06846006952747485, 0.0927234343516199, -0.7885735314999438, 0.7723927297342879, 0.25538452836444137, 0.7976088905809251, 0.7037159188909574, -0.37096774542603783, -0.8177466442873473, -0.7695596397909039, 0.985926721688805, -0.2046123233501389, -0.992050351124725, 0.2626542554374085, 0.9010309418692328, 0.8352573945028026, -0.04684215340345199, 0.958735016117221, 0.5291890931516918, -0.9023395025435459, -0.01664570351589223, 0.18177933222075104, 0.07322308882315376, 0.9264979528872603, 0.22328767577050113, -0.8256672779821799, -0.17651269198617547, 0.2624084402903495, 0.10669220215603104, 0.6576741276344296, -0.24692501679000212, 0.7642557420209004, 0.07862077090792274, 0.2826799723408011, -0.7737559427684952, -0.5430931938754282, 0.5595053601633249, 0.6799737525433969, 0.3017480923562246, 0.5836172735448344, 0.8395338908268435, 0.5306313749956646, -0.5565883306136648, -0.4300546439830786, 0.14365225153341266, 0.6738129016460281, -0.7359422552765242, 0.03286708217265755, -0.9538029608813092, -0.5477656956207995, -0.6802479061725881, -0.7262071469763525, 0.16308966876953446, -0.8699948929978347, 0.12328540399986276, 0.5304884973386699, -0.9222349335408822, -0.8746703547864401, -0.8185275422701002, -0.010331117889817776, 1.0240589856694593, -0.6115880442887913, 0.2709629177638977, 0.5765163662349395, -0.8165482634841661, 0.9232922287030221, -0.09093996009639005, -2.4195268732677073, -0.7563366989316829, 0.7516051768004426, 0.633360407877122, 0.3005487992178033, 0.5644585164211078, -0.5911284600292002, 0.2619218058592496, 0.5952787180486954, -0.21567989406135157, -0.38868132599378247, -0.06944694225567827, -0.337511363277071, -0.7971839691237332, -0.11573792522428228, 0.7608240946325078, 0.4590451172723915, -0.5462146689370309, 0.2615168409939519, 0.4795583579294562, 0.9988753455022952, 0.7259784012822466, 0.1490181734965339, -0.6646125125658915, 0.8814139252874318, -0.4911048032173906, -0.2007288473954203, -0.21554134464284735, 0.9177224458575011, -0.3923459970275749, 0.8207451097036222, 0.6664478694323028, 0.045336172153110255, -0.8919210495321244]
137.3112335205078	(8, 12, 2)	[-0.6913837164188679, -0.76299966483995, -0.14270460547039177, -0.6648547070132556, -0.06738586390488699, 0.7636929945253192, 0.640310243999789, -0.9033241325269636, -0.6233643029266653, -0.9754314709290419, -0.4174396208008124, 0.6876527051719803, -0.6170832287947605, -0.9507355172699763, -0.9296133337370442, 0.08137759086917473, -0.4164808949039487, -0.34481836353000794, 0.6056476577612568, -0.999030257395271, -0.43487613003087344, -0.5722551506539553, 0.7354166645901163, 0.25538452836444137, -0.5465242816027609, 0.9103289921022479, 0.8960071991522021, -0.9718879574196111, -0.7695596397909039, 0.685740662372103, 0.6266611465957825, -0.8747051051368762, -0.06921685925056731, -0.7208833270256914, -0.16382426190801325, -0.4972778445442203, -0.5026201866599918, -0.45547557981384257, 0.9203091649446244, -0.9062853589515565, -0.5814594523226753, -0.44894128602500394, -0.4996017724496493, 0.22328767577050113, -0.8256672779821799, -0.17739791300635277, 0.0362829332188101, 0.10669220215603104, -0.7410340067576375, -0.8665708864436255, 0.780754370672234, 0.06902545255587977, 0.8154833072826537, -0.7737559427684952, -0.17801186647206987, -0.607950791025631, 0.6799737525433969, 0.25097804077064456, 0.07822586360237915, -0.09683967311202335, -0.17808407066794563, -0.15405919592550749, -0.09711059980711689, -0.16014192543340422, 0.6738129016460281, 0.6189444096108385, -0.5510541384654442, -0.010578780745230887, 0.20878467681055524, 0.8682873166118488, -0.7262071469763525, -0.9808769585274344, 0.0024982279961291987, 0.3815542702173914, 0.5334044498124018, -0.18865253496190504, -0.01778399310926715, 0.5064744283152753, 0.5772689845183061, 0.6013332987497535, 0.2856345335308368, 0.019551114987059526, 0.859854230369854, -0.6362970544143765, 0.9232922287030221, -0.07226222832503915, 0.21447351840253703, -0.8476323074146972, 0.3240959625133397, -0.7809445471444891, -0.8054026118904012, -0.5049609309298706, 0.9870407056596788, -0.694262671548864, -0.26668865412234677, -0.21567989406135157, 0.09403089705616607, 0.6035642862687294, 0.2688454245424956, -0.5045964064714077, -0.9214412972512553, -0.8620074424576945, 0.4590451172723915, 0.5315035020205006, -0.7854240446071794, -0.3611994046748641, 0.7593777883023216, 0.6988321998965612, 0.3255992658918485, -0.6959739426084399, 0.1747700307451352, -0.9587076968021977, -0.5138851277696035, -0.9436462385805047, -0.9192055501528023, -0.8657709599142722, 0.11536030389432961, 0.754245975099668, 0.045336172153110255, 0.9715066775200278]
136.6358642578125	(8, 12, 2)	[0.3706477258082317, 0.9313464464468135, -0.21348614221707995, -0.5187367796676163, 0.14728486507248206, 0.013076680725637724, 0.8310955499530108, 0.6974449737258712, 0.8453697975682375, -0.698513395261884, -0.7980552425438339, 0.7176396728889842, -0.9734021230861594, 0.40121379385351985, -0.0098005290889156, -0.9686399622181978, -0.06490058045097968, -0.49200685714963166, 0.6056476577612568, 0.13696195540949452, -0.6002737855056629, -0.20913409763652102, 0.24057214534533422, 0.8709898065275186, 0.9871548105168111, -1.0771289110555766, 0.3096728523709624, -0.7604325496858708, -1.8239661210334728, 0.7465591942141987, -0.5445028748369101, -0.2614833255677368, 0.19964775606118912, 0.9838584962116823, 0.8352573945028026, -0.04684215340345199, 0.925945688539612, 0.12806836336929828, -0.6423056667372258, -0.9477941801133976, -0.08224070949913043, -0.20221678249764286, 0.9291258367908204, 0.639365563526082, 0.9695833809411356, 0.8023067486675255, -0.19711297835794728, 0.2967286137233094, 0.3189727289092745, 0.3517421291508586, 0.49589975273580134, -0.6071910415030484, 0.22306746960808493, 0.1671068746488258, -0.3306032161833463, -0.10849421277015592, -0.6038947105136947, -0.15263048591633788, -0.7653924066621449, 1.7680464869839052, -0.9181388632186911, 0.3143465289862146, 0.32750103310542356, 0.40686953676566984, -0.2954692114785171, -0.13725391530733932, 0.7010757886642933, 0.5156793621558085, -0.5803265808535107, -0.6802479061725881, -0.9749186780881616, 0.21647588799943485, 0.5922737575296368, -0.5246781620112231, 0.7975553005529987, -0.9222349335408822, 0.68571153283321, -0.49599172358587484, 0.20180574424265663, -0.401065243615532, 0.28833208798714405, 0.13830424514206863, -0.6908116987223021, -1.1917904528760512, 0.37648425966007104, 0.21081615154171351, -0.3875523370680456, 0.739194326032433, -0.3422763311344261, 0.0743084593625456, -0.8286421957464138, 0.8959743259126367, 0.8281750109216246, -0.4970541395589557, -0.6717257114065489, -0.4664532460074131, -0.7319126436776457, 2.3557520484818335, 0.43657751974820036, 0.2582583476540856, 0.8213517492823319, -0.929737259806666, 0.8342957377821045, 0.2355728008488538, -0.2007296277634274, 0.4795583579294562, -0.2147825581646836, 0.9135986354856445, 0.16338788639223667, 0.7644803664205246, -0.3208919184586143, -0.5367541067711126, -0.9176351867713741, 0.8522963145743332, -0.22509709305565995, 0.8573185442260869, 0.4585934680476737, -0.7930175726232753, 0.07580003997178486, -0.3808336823604015]
134.9027862548828	(8, 12, 2)	[-0.8051850613043066, 0.9313464464468135, 0.06779435960858082, 0.48783314101869135, 0.14728486507248206, -0.6843344315714697, 0.9728345835407113, 0.0644003029443021, 0.8453697975682375, 0.5110959741537646, -0.7980552425438339, 0.7176396728889842, -0.9734021230861594, -0.8057257227652161, 0.954179742699103, 0.24133803640248175, -0.3557631543719739, 0.4801446068698849, 0.054637647959768776, -0.4847644942136651, -0.37550531098354156, -0.06891583801409262, 0.9238739594371548, 0.8452254993646375, 0.1801342597793465, -0.6544380329266881, 0.596167208596774, -0.9140538823511171, -0.908160583911154, 0.8944409095981689, -0.5445028748369101, 0.5635996152967486, 0.5200552438986186, -0.695521293825053, -0.6386128773162278, -0.5831697705482914, -0.3646721136980573, 0.9964953946780182, -0.02430053331049975, -0.9477941801133976, -0.08224070949913043, 0.06258296703530175, 0.1852968522462597, -0.24940814093567054, 0.21247741534143283, 1.2908913970431968, -0.6331601912422891, 0.6968937279018312, -0.0386132503257941, 0.20225182719329415, 0.49589975273580134, 0.652264078069599, 0.06195107700578206, -0.45955953540214933, -0.5430931938754282, -0.09212265089020133, -0.19389660676673676, -0.30820598777295616, 0.1118602123410557, -0.04722175706878362, -0.8272628948345855, -2.130265670655028, 0.6713020169348158, -0.26664197600396267, -0.4173064441464396, 0.3323423689077156, -0.04238875563478861, 0.470883671623177, -0.33421805655546777, 0.4897061535149556, -0.7759423947689923, -0.15760455581916166, 0.25177554048514983, -0.873611117288122, 0.9073157494339756, -0.12507000528982049, -0.08350047599447685, 0.4694940395516898, -0.6260680657043323, -0.401065243615532, 0.17473530815340976, -0.7585791789609317, -0.6427350059371244, -0.8932339940657021, 0.7663392542604976, -0.1808079228415489, -0.13752165010076434, -0.5867917354934564, -0.7838233136822819, 0.033029617603079986, -0.9935615579304689, -0.4868609463352469, 0.8281750109216246, 0.9855431366550125, 0.3569458839024655, -0.5509955735899181, 0.5435383277014609, -0.10210546452119962, -0.8235740159529545, 0.5769453267141817, 0.8213517492823319, 0.7608240946325078, 1.5751377419583408, -0.5462146689370309, -0.46167250450811026, 0.09881879268225013, -0.6541764726001336, 0.8069913619200131, 0.3950639224251471, 0.6565436474565962, -0.026701799623048084, -0.1789364935370989, -0.2627264993467975, -0.695048600559224, -0.5104782364420792, -0.49669438374999175, -0.1249224552676933, -0.16430779672577867, -0.0695623572553139, -0.6962803052812765]
136.82066345214844	(8, 12, 2)	[0.8064340019930458, 0.9313464464468135, -0.10650254794602931, -0.365707219388014, 0.547359565710132, -0.6843344315714697, -0.8857042730532849, 0.1530572860391357, 0.8453697975682375, -0.2120936278407899, -0.7980552425438339, 0.3677047800281348, -0.87038629170671, 0.49061479743866476, 0.4720730980495804, 0.5153420432441289, 0.45252221099263057, -0.3807477794382663, -0.8398075915172905, -0.6637717305182083, -0.7458386052773807, -0.26109056551174925, 0.7180177446039706, 0.2111260016651324, 0.9315887066885944, 0.539543151818584, 0.3096728523709624, 0.7632675183719533, 0.26549577409780967, 0.8944409095981689, -0.09063024119452923, -0.57382442077426, -0.3169325490030764, 1.3142220511927551, -0.6386128773162278, -0.04684215340345199, 0.958735016117221, -0.4542086560188838, 0.8273076360546319, 0.1340877954171218, -0.2574878455200389, 0.07420361410226617, 0.9264979528872603, -0.4012458328022761, -0.0777789746733426, 1.3982534606334989, -0.9661368586336909, -0.4005753112591448, 0.6576741276344296, 0.42440874759568303, -0.96669418795962, -0.9560525235309483, 0.8312542542533491, -0.9026676643515807, -0.3306032161833463, -0.10849421277015592, -0.4187722758013781, -0.20310158323314442, -0.7653924066621449, -0.9269962652445733, 0.19922667289839646, 0.8040288349482594, -0.503389127606588, -0.8550882197345413, 0.5616859060565733, -0.8559956728610307, -0.08477547460413049, 0.5483654916919605, 0.13915102730573886, 0.8856341966499527, -0.9749186780881616, -0.6025708995988293, 0.5922737575296368, -0.873611117288122, 0.7975553005529987, 0.21741181890113048, 0.9884335377974844, -0.5723105108682529, -0.010331117889817776, -0.13153067181743872, -0.3871779375900928, 0.698679832623244, -0.8065935675328131, 0.08190618914860481, 0.9342312160053086, 0.1602632010535976, -0.03961893288296969, -0.7563366989316829, -0.3422763311344261, 0.0743084593625456, -0.7514915184101887, -0.5509088638168849, 0.33413553722861167, -0.8729307919699212, -0.5157321137570348, -0.35365147260042895, -0.7319126436776457, 0.6438428406616519, -0.7761907912082333, 0.8518956545718133, -0.6570363415371332, -0.2786912709718583, 0.5446819066538564, -0.6532679744064247, 0.5693936691094408, -0.3745388343606946, 0.7593777883023216, -1.3082713703287987, 0.010682549933780372, -0.5578023864830144, 0.7047401842467, -0.511235542819741, -0.9176351867713741, 0.20608138889236405, -0.7356718034698748, 0.07809200637541025, -0.3468652656584912, 0.754245975099668, -0.24490178889450775, -0.9483311086663262]
9.518747329711914	(8, 12, 2)	[0.8064340019930458, -0.76299966483995, 0.06779435960858082, -0.36559340709516897, 0.5175128301871754, -0.481675738244717, -0.5445283606031801, 0.6974449737258712, 0.7312428446096888, 0.9519723541936673, 0.543421385284752, 0.6464117012479607, -0.9734021230861594, -0.07959390640131225, -0.8454512928769935, -0.9057406915358681, -0.4164808949039487, -0.34481836353000794, -0.6137786587148744, 0.13696195540949452, -0.7458386052773807, 0.21809675656647887, 0.7354166645901163, 0.25538452836444137, 0.9315887066885944, -0.6643964940786409, 0.3096728523709624, -0.7604325496858708, -1.8239661210334728, 0.985926721688805, -0.5445028748369101, 0.38017391211244767, 0.19964775606118912, 0.12650955157034205, 3.018302505575689, -0.04684215340345199, -0.9571398155967998, -0.08336847465757269, -0.0883387934169837, -0.9477941801133976, 0.18177933222075104, -0.7753700926847309, 0.9291258367908204, -0.4012458328022761, -0.8256672779821799, 0.8023067486675255, -0.6331601912422891, -0.4847857234115027, 0.7945132049010786, 0.3517421291508586, 0.820186582758518, 0.3619385548672762, -0.12431451261077053, -0.9026676643515807, -0.5430931938754282, -0.10849421277015592, -0.4187722758013781, -0.15263048591633788, -0.6283063307000791, -0.9269962652445733, 0.7295028996366513, 0.11718448377132429, -0.503389127606588, -0.8550882197345413, 0.6738129016460281, -0.8559956728610307, 0.7010757886642933, 0.5156793621558085, -0.5803265808535107, 0.4897061535149556, -0.7262071469763525, -0.3123459688521037, 0.5922737575296368, -0.5246781620112231, 1.1758508863986865, -0.9222349335408822, 0.517011789842307, -0.5723105108682529, 0.347025870417647, 1.0240589856694593, 0.2586865327637884, 0.13830424514206863, -0.33107422555692356, 0.08190618914860481, 0.37648425966007104, -0.11777012548677601, -0.8859905487622535, 0.8535930686951871, -0.3422763311344261, 0.0743084593625456, -0.8286421957464138, 0.3581888860840181, 0.8281750109216246, -0.7392273028501632, -0.6717257114065489, 0.26159095821295253, -0.7319126436776457, 0.6438428406616519, 0.2077316584747746, -0.5045964064714077, 0.8213517492823319, 0.9609143196322316, 0.4590451172723915, 0.11267592427421147, -0.2007296277634274, 0.4795583579294562, -0.19346887373276878, 0.6988321998965612, 0.16338788639223667, 0.7644803664205246, 0.17892397744546185, -0.5364111318780111, -0.6043681177312377, 0.20608138889236405, -0.22509709305565995, 0.6047990262050433, 2.012765446499529, -0.8274214223865815, -0.6000462769017347, -0.00792108824541704]
15.392692565917969	(8, 12, 2)	[-0.8051850613043066, 0.9313464464468135, 0.06779435960858082, 0.48783314101869135, 0.547359565710132, 0.013076680725637724, 0.9728345835407113, 0.1530572860391357, 0.0012195051325152306, -0.2120936278407899, -0.7980552425438339, 0.6464117012479607, -0.9734021230861594, -0.8057257227652161, 0.954179742699103, 0.24133803640248175, -0.21597755131535235, -0.23704950047506013, -0.6137786587148744, 0.777128820393177, -0.37550531098354156, -0.26109056551174925, 0.9238739594371548, 0.8452254993646375, 0.1801342597793465, -0.6544380329266881, 0.3096728523709624, 0.7632675183719533, 0.26549577409780967, 0.8944409095981689, -0.5445028748369101, 0.2180713550080653, -0.3169325490030764, -0.695521293825053, -0.10690285999627813, -0.5831697705482914, -0.3646721136980573, -0.4542086560188838, -0.02430053331049975, -0.9477941801133976, -0.2574878455200389, -0.5617067352050727, 0.5839497912025811, -0.4012458328022761, 0.21247741534143283, -0.3908879904102307, -0.6331601912422891, 0.6968937279018312, -0.0386132503257941, 0.20225182719329415, 0.820186582758518, -0.9560525235309483, 0.06195107700578206, -0.5509240040449392, 0.4196951915140781, -0.09212265089020133, -0.4187722758013781, -0.056020128488087684, 0.1118602123410557, -0.04722175706878362, -0.8272628948345855, 0.8040288349482594, 0.6713020169348158, -0.26664197600396267, -0.4173064441464396, 0.3323423689077156, -0.04238875563478861, 0.5483654916919605, -0.6421394088751073, 0.8856341966499527, -0.9749186780881616, -0.6025708995988293, 0.5922737575296368, 0.3443989659213893, 0.7975553005529987, -0.12507000528982049, 0.9884335377974844, -0.5723105108682529, -0.4005082125014079, 0.5313763638721135, 0.17473530815340976, 0.698679832623244, -0.6427350059371244, 0.08190618914860481, 0.7663392542604976, -0.1808079228415489, -0.13752165010076434, -0.5512881608023065, -0.3422763311344261, 0.033029617603079986, -0.7514915184101887, -0.4868609463352469, 0.8281750109216246, 0.9855431366550125, -0.6717257114065489, -0.5509955735899181, -0.9950963575443601, -0.10210546452119962, -0.9748061507552763, 0.5769453267141817, 0.8213517492823319, 0.7608240946325078, 0.5446819066538564, -0.5462146689370309, -0.46167250450811026, 0.09881879268225013, 0.7593777883023216, -0.6116853806830642, 0.3950639224251471, 0.6565436474565962, 0.17892397744546185, -0.511235542819741, -0.6043681177312377, -0.695048600559224, -0.5104782364420792, -0.49669438374999175, -0.3468652656584912, -0.8274214223865815, -0.06459077800728008, -0.6962803052812765]
15.444580078125	(8, 12, 2)	[0.8064340019930458, -0.76299966483995, 0.06779435960858082, -0.36559340709516897, -0.31473506710027976, -0.481675738244717, -0.5445283606031801, 0.6554893045286772, -0.8704125021810629, 0.9519723541936673, 0.543421385284752, 0.6464117012479607, -0.9734021230861594, -0.9507355172699763, -0.8454512928769935, -0.9057406915358681, 0.11947329451109834, -0.34481836353000794, -0.6137786587148744, 0.13696195540949452, -0.7458386052773807, 0.21809675656647887, 0.7354166645901163, 0.25538452836444137, 0.9315887066885944, 0.7146805078727201, 0.3096728523709624, -0.7604325496858708, -1.8239661210334728, 0.985926721688805, -0.5445028748369101, 0.38017391211244767, 0.19964775606118912, 0.12650955157034205, 0.399118017197731, -0.04684215340345199, -0.9571398155967998, -0.08336847465757269, -0.0883387934169837, -0.9477941801133976, 0.18177933222075104, -0.7753700926847309, 0.9291258367908204, 0.3221287287075394, -0.8256672779821799, 0.08474732012887361, -0.6331601912422891, -0.4847857234115027, 0.9147979624598249, 0.3517421291508586, 0.820186582758518, -0.03941045444187674, -0.12431451261077053, -0.9026676643515807, -0.5430931938754282, -0.10849421277015592, -0.4187722758013781, -0.056020128488087684, -0.6283063307000791, -0.9269962652445733, 0.19922667289839646, 0.11718448377132429, -0.503389127606588, -0.8550882197345413, 0.654552888652213, -0.8559956728610307, 0.7010757886642933, 0.5156793621558085, -0.5803265808535107, 0.4897061535149556, -0.7262071469763525, -0.3123459688521037, 0.5922737575296368, -0.5246781620112231, 1.1758508863986865, -0.9222349335408822, 0.517011789842307, -0.5723105108682529, 0.347025870417647, 1.0240589856694593, 0.2586865327637884, 0.13830424514206863, 0.08241402003695675, 0.2978254867207104, -0.41154820999115205, -0.11777012548677601, -0.03961893288296969, 0.8535930686951871, -0.4454262002342822, 0.0743084593625456, -0.8286421957464138, 0.3581888860840181, 0.8281750109216246, -0.7392273028501632, -0.7133175202526105, -0.4664532460074131, -0.7319126436776457, -0.9288383932733295, 0.2077316584747746, -1.495297467565378, -0.15551978407039058, 0.9609143196322316, 0.4590451172723915, 0.2355728008488538, -0.2007296277634274, 0.4795583579294562, -0.19346887373276878, -1.6786731269713848, 0.16338788639223667, 0.7644803664205246, 0.17892397744546185, -0.5364111318780111, -0.6043681177312377, 0.20608138889236405, -0.22509709305565995, 0.6047990262050433, 2.012765446499529, -0.8274214223865815, -0.6000462769017347, -0.33359924126799556]
